Writer,Title,Song
Gazi Mazharul Anowar,চঞ্চলা হাওয়ারে ধীরে ধীরে চলরে,"চঞ্চলা হাওয়ারে ধীরে ধীরে চলরে

গুন গুন গুঞ্জনে ঘুম দিয়ে যারে

পরদেশী মেঘ রে,আর কোথা যাসনে

বন্ধু ঘুমিয়ে আছে, দে ছায়া তারে, বন্ধু ঘুমায় রে

আয়রে মেঘ আয়রে, আয়রে মেঘ আয়রে

ও গো ফুল তুমি আজ ঝরে যাও না

এই মধুক্ষণে বাসর সাজাও না

ও আচল তুমি দূরে সরে যেও না

মুখ ঢেকে রাখ লাজ কেড়ে নিও না

পরশমনিরে আজ মোর কাছে পেয়েছি

পরদেশী মেঘ রে……।।

ওগো মেঘ তুমি এত জোড়ে এসো না

ঝড় হয়ে শেষে ঘুম ভেঙ্গে দিও না

ঘুম ভেঙ্গে গেলে সে তো কাছে রবে না

না বলা কথা আর বলা হবে না

কি যেনো কি দিতে পারে, আরো বাকি রয়েছে

পরদেশী মেঘ রে……।।"
Gazi Mazharul Anowar,ও চোখে চোখ পড়েছে,"ও চোখে চোখ পড়েছে যখনি

তুমি হলে মনের রাণী

তোমার দৃষ্টি যেন ছোবল হানে

যখন তখন শুধু আমার প্রানে, ওরে কালনাগিণী।।

ও চোখে চোখ পড়েছে যখনি

আমি হলেম কলঙ্কিনী

আমার অঙ্গ ঢাকে আটপ্রৌরে শাড়ী

মনটা থাকে সদায় বাহির বাড়িতে, ওরে উদাসিনী।।

ভেবেছিলাম প্রেমানলে মন পোড়াবো না

শেষে যে কলিজাতে ঘুণ ধরাতে হল।

মনেরই চোর গলিতে আসতে তো চাই নি

সোনার হরিণ তবু আমায় ডেকে নিয়ে এল

এই সোনার হরিণ তবু আমায় ডেকে নিয়ে এল।।

ও বন্ধু চোর গলিতে না এলে

আমি হতেম বিরহিনী

ঐ বাঁশী যদি না হত বাঁশী

নিজের ঘরে হতেম পরবাশী

কেঁদে একাকিনী।।

ভেবেছিলাম নাইতে এসে চুল ভেজাবো না।

শেষে যে অথৈ জলে ডুবে যেতে হল

আমি যাকে প্রেম বলে গলায় পড়েছি

লোকে বলে পোড়ামুখীর জাত কূল মান গেল

সজিনী কূল ছেড়ে গো না এলে

তুমি হতে অভাগিনী

এই যৌবনে কেউ না এলে কাছে

এত রূপের কি দাম বল আছে গো

হতে সন্যাসিনী।।"
Gazi Mazharul Anowar,পরবাসী মনটা আমার কেউ চিনলো না,"পরবাসী মনটা আমার কেউ চিনলো না।

জনন দুখী কপালপোড়া আমি এক জনা।।

কাছের মানুষ যায় যে দূরে

দূরের মানুষ ডাকে মোরে।

আমি যে ডাল ধরি ভেঙ্গে পরি

আমায় তো কেউ বুঝলো না।।

ঘাটে ঘাটে নোঙর করি

থামে না যে সোনার তরী।

আমি যার লাগি হইলাম বিবাগী

তারে কী আর পাব না।।"
Gazi Mazharul Anowar,কারো আপন হইতে পারলি না অন্তর,"কারো আপন হইতে পারলি না অন্তর

আমার ভালবাসার শূন্য ভিটায়

কেউ বাঁধল না ঘর

ব্যথা দেয়ার মানুষ আছে – কথা দেয়ার নাই

আশার পাখি খাঁচায় বাইন্ধ্যা – আশায় দিন কাটাই ।।

আমি কাঁদিতেও পারতাম যদি

চোখের জলে পাইতাম নদী

পাইলাম বালুচর

কারো আপন হইতে পারলি না অন্তর

জ্বালা হইল গলার মালা অঙ্গার হইল মন

বাহিরে বসন্ত আসে ভিতরে শ্রাবণ ।।

কেউ সোহাগেরই চন্দন দিয়া

ভালবাসার বন্ধন দিয়া

নিলো না খবর

কারো আপন হইতে পারলি না অন্তর

আমার ভালবাসার শূন্য ভিটায়

কেউ বাঁধল না ঘর

কারো আপন হইতে পারলি না অন্তর"
Gazi Mazharul Anowar,লোকে বলে রাগ নাকি,"লোকে বলে রাগ নাকি

অনুরাগের আয়না।

যা বলে বলুক লোকে

সন্দেহ ভরা চোখে।

আমি তো কারো পানে চাই না

না চাই না, না চাই না

আমি তো কারো পানে চাই না

কি আর হবে অঙ্গে ধরে

নকল রূপের বায়না

ও রূপ দেখে চোখ ভোলে গো

মন ভোলানো যায় না।

লোকে বলে চমক দিলেই

খাটি সোনা হয় না।

যা বলে বলুক লোকে

সে কথা এনে মুখে

আমি তো মন্দ হতে চাই না

না চাই না

আমি তো মন্দ হতে চাই না

আমি তো কারো পানে চাই না

মনের মাঝে ডুব না দিলে

মানিক রতন পায় না

নয়ন মুদে না তাকালে

আসল চেনা যায় না।

লোকে বলে গরব না কি

চিরদিন রয় না।

কত কথা বলে লোকে

তারা যে সব নিন্দুকে

আমি তো বলতে কিছু চাই না

না চাই না, না চাই না

আমি তো বলতে কিছু চাই না

আমি তো কারো পানে চাই না।।"
Gazi Mazharul Anowar,তুমি সুতোয় বেধেঁছ শাপলার ফুল,"তুমি সুতোয় বেধেঁছ শাপলার ফুল

নাকি তোমার মন

আমি জীবন বেধেছি, মরণ বেধেছি

ভালবেসে সারাক্ষন, ভালবেসে সারাক্ষন।।

তুমি কেন এত ভয় ভয় কর

আস না আমার আছে

তুমি তো জাননা কত কথা

এই অন্তরে জমা আছে, অন্তরে জমা আছে

সাত পাঁচ ভেবে ফিরে যাই আমি

আসি না তোমার কাছে

নিন্দুকেরই কলংক হার

পাও যদি তুমি পাছে, পাও যদি তুমি পাছে

আমি তোমার জন্য

সয়ে যাব শত নিন্দারই দংশন, নিন্দারই দংশন।।

তুমি আর আমি কাহিনী হব

বাংলার ঘরে ঘরে

মিলনে বিরহে পাশাপাশি রব

হাজার বছর ধরে, হাজার বছর ধরে

দুটি হৃদয়ে বয়ে যাবে নদী

কত না উজান ভাটি

আকাশে বাতাসে ধ্বনিত হবে

এই প্রেম চির খাটি, এই প্রেম চির খাটি

আমি তোমাকে হারালে

আবিরাম হবে দুচোখে বরষা, দুচোখে বরষা।।"
Gazi Mazharul Anowar,জয় বাংলা বাংলার জয়,"জয় বাংলা বাংলার জয়

জয় বাংলা বাংলার জয়।।

হবে হবে হবে, হবে নিশ্চয়

কোটি প্রাণ এক সাথে জেগেছে অন্ধরাতে

নতুন সূর্য ওঠার এই তো সময়।।

জয় বাংলা বাংলার জয়

জয় বাংলা বাংলার জয়।।

বাংলার প্রতি ঘর ভরে দিতে চাই মোরা অন্নে।।

আমাদের রক্ত টগবগ দুলছে মুক্তির দীপ্ত তারুণ্যে।।

নেই ― ভয়

জয় হউক রক্তের প্রচ্ছদ পট।

তবু করি না করি না করি না ভয়।

জয় বাংলা বাংলার জয়

জয় বাংলা বাংলার জয়।।

অশোকের ছায় যেন রাখালের বাঁশরী হয়ে গেছে একেবারে স্তব্ধ।।

চারিদিকে শুনি আজ নিদারুণ হাহাকার আর ঐ কান্নার শব্দ।।

শাসনের নামে চলে শোষণের সুকঠিন যন্ত্র।।

বজ্রের হুঙ্কারে শৃঙ্খল ভাঙতে সংগ্রামী জনতা অতন্দ্র।

আর ― নয়।

তিলেতিলে বাংগালীর এই পরাজয়।।

আর করি না করি না করি না ভয়।

জয় বাংলা বাংলার জয়।।

ক্ষুধা আর বেকারের মিছিলটা যেন ঐ দিন দিন শুধু বেড়ে যাচ্ছে

রোদে পুড়ে জলে ভিজে অসহায় হয়ে আজ ফুটপাতে তারা তাই কাঁদছে ।।

বার বার ঘুঘু এসে খেয়ে যেতে দেবো নাতো আর ধান,

বাংলার দুশমন তোষামদি চাটুকার সাবধান, সাবধান, সাবধান ।।

এই দি—ন ।

সৃষ্টির উল্লাসে হবে রংগীন ।।

আর মানি না মানি না কোন সংশয়

জয় বাংলা বাংলার জয়।।

হবে হবে হবে, হবে নিশ্চয়

কোটি প্রাণ এক সাথে জেগেছে অন্ধরাতে

নতুন সূর্য ওঠার এই তো সময়।।

জয় বাংলা বাংলার জয়

জয় বাংলা বাংলার জয়।।"
Gazi Mazharul Anowar,হয় যদি বদনাম হোক আরো,"হয় যদি বদনাম

হোক আরো, আমি তো এখন আর নই কারো ।

অন্ধ গলির এই যে আঁধার

বন্ধু হলো আজ আমার।।

জীবন ভরে ছিল শুধু হাসি শুধু গান

কোথা যে হারালো

কেঁদে কেঁদে বলে প্রাণ।।

বকুল শুকালো সুবাস হারালো

আর কিছু বাকি নেই হারাবার।।

দুখের আগুনে পুড়ে গেছে অন্তর

ঝড়ে ভেঙ্গে গেছে

বালুচরে বাঁধা ঘর।

এখন মরণ এলে

কাছে ডেকে নিলে

ছুটে যাব ভেংগে পারাবার।।"
Gazi Mazharul Anowar,তোর রূপ দেখে চোখ ধাধে,"তোর রূপ দেখে চোখ ধাধে মন ভোলে না

থমক দেখে চমক লাগে পরাণ দোলে না।।

বাঁকা ঠোটে তোর রঙ্গিল হাসি

উতালা ঢেউ খেলে যায়

এই অঙ্গে যে আগুন লাগায়

মরমী পতঙ্গ উড়ে এসে

গোপনে প্রাণ সপে যায়

তোর যৌবন প্রদীপ শেখায়

যৌবন হারালে এই মধু ফুরালে

মৌমাছি আর কাছে রবে না।।

কাজল পড়া দুটি চপল আখি

যে কথা বলিতে চায়

আরে সে কথা জানে সবাই

নেশা কেটে গেলে রাতের শেষে

চলে তো যাবে সবাই

পড়ে রবি শুধু একলাই

বলি কী ঘটনা পূর্ন তো হবে না

কে ডেকে আর কাছে রবে না।।"
Gazi Mazharul Anowar,গানেরই খাতায় স্বরলিপি লিখে,"গানেরই খাতায় স্বরলিপি লিখে

বল কি হবে

জীবন খাতার ছিন্ন পাতায়

শুধু বেহিসাবে ভরে রবে।।

মন নিয়ে লুকোচুরি খেলে

কোন দিন যাবে পথে ফেলে।

ফুরাবে আমার এ গান যবে

আমায় কি গো ডেকে নেবে জানি

নেবে না নেবে না নেবে না।।

যে কুড়ায় কাঁচের গুড়ো

পথের ধারে ছিড়ে ফেলে

আঁচলে চন্দ্র ঢেকে

সে হয় খুশি পিদিম জ্বেলে

গানশুনে ভাল লাগে যারে

এত দেখে চেনো নিকো তারে।

ঠিকানা তোমার বল কবে

সুরের রেখায় এঁকে দেবে জানি

দেবে না দেবে না দেবে না।।"
Gazi Mazharul Anowar,একতারা তুই দেশের কথা,"একতারা তুই দেশের কথা

বলরে এবার বল

আমাকে তুই বাউল করে, সঙ্গে নিয়ে চল

জীবন মরণ মাঝে, তোর সুর যেন বাজে।।

একটি কথা আমি শুধু বলে যেতে চাই

বাংলা আমার সুখে-দুখে হয় যেন গো ঠাই রে।।

একটি গান আমি শুধু গেয়ে যেতে চাই,

বাংলা আমার, আমি যে তার

আর তো চাওয়া নাই রে।।

প্রাণের প্রিয় তুমি, মোর সাধের জন্মভূমি

তোমায় বরণ করে

যেন যেতে পারি মরে।।"
Gazi Mazharul Anowar,চোক্ষের নজর এমনি কইরা,"চোক্ষের নজর এমনি কইরা

একদিন খইয়া যাবে

জোয়ার ভাটায় পইড়া দুই চোখ

নদী হইয়া যাবে

পোড়া চোখে যা দেখিলাম

তাই রইয়া যাবে।। ও ও ও

সকল কথার মরন হইলে

হৃদয় কথা কয়

সেই কথাও চোখের কাছে

নয়রে গোপন নয়

চোখেরই নাম আরশী নগর

একে একে মনের খবর

সেতো কইয়া যাবে।। ও ও ও

এই চক্ষুতেই রোদ্রে উঠে

আবার উঠের ঝড়

এই চক্ষুই আপন করে

আবার করে পর

চোক্ষে যদি কেউ না তাকায়

দুঃখ দিয়া যায় চইলা যায়

সেও সইয়া যাবে।।"
Gazi Mazharul Anowar,আরে ও প্রানের রাজা,"আরে ও প্রানের রাজা

তুমি যে আমার

পাশে পাশে থেকো মোর

চাই না কিছু আর।।

আরে ও আমার রানী

আমি যে তোমার

তুমি ছাড়া জীবনে

নেই তো কিছু আর

(এই বলতো )

কেন আকাশ এত নীল

তোর নীল শাড়ী সে পড়েছে

আঁচল ঢেকে পড়েছে

(আচ্ছা)

কেন ফুলে এত রূপ

তোর রূপ চুরি সে করেছে

লাজে ঢোলে পড়েছে

(হায় হায়)

তোর কথার যাদুতে

আমি মেনেছি রে হার।।

(এই বলতো)

তোর চোখে আছে কী

তোর স্বপ্ন কাজল মেখেছি

ছবি এঁকে রেখেছি

(আচ্ছা)

কোথা পেলি এত প্রেম

তোর মনের ছোয়া পেয়েছি

তাই তো ভালবেসেছি

(হই হই)

মোরা হেসে খেলে পথ

দুজনে হবো পার।।"
Gazi Mazharul Anowar,অমন করে যেও না গো তুমি,"অমন করে যেও না গো তুমি

বুকে আগুন জ্বলিও না তুমি

ঐ রূপ ধরে রেখো আড়াল করে

নজর না লাগে কারো চাঁদ বদনে।।

অমন করে বলো না গো তুমি

লাজে মরি পথ ছারো তুমি

সইবে কী আর এত সুখ আমার।

জীবনে বড় যে অভাগী আমি।।

অমন করে বলো না গো তুমি

ও মুখ তোমার এক ফোঁটা এক পদ্ম

অঙ্গে সোনা রঙ বিকিয়েছে সদ্য

মুক্ত ঝরা ও মুখের হাসি

জোছনা লুটায় ও চরণে আসি

কী করে দেব তার উপমা আমি।।

আমি সাধারণ অতি নগন্য

পরশ পেয়ে তোমার হয়েছি ধন্য

এত মনে মোর দিও না আশা

হারাই যদি তবু তোমায় সহসা

পারবো না সইতে সে ব্যাথা যে আমি

অমন করে বলো না গো তুমি

লাজে মরি পথ ছারো তুমি

সইবে কী আর এত সুখ আমার।

জীবনে বড় যে অভাগী আমি।।"
Gazi Mazharul Anowar,আমি এক মাস্তানা আমার নাই ঠিকানা,"আমি এক মাস্তানা

আমার নাই ঠিকানা

মুল্লুক জোড়ে তাল্লুক আমার

যখন যেথায় যাই

সেলাম ছাড়া সেলামীও

সঙ্গে কিছু পাই।।

আমার মনের আমি মনিব

পরোয়া করি কার

যখন যেথায় পড়ে থাকি

সেখানেই সংসার।

ঘরে বাইরে ফুটপাতে

কোন তফাত নাই

আরে সেলাম ছাড়া সেলামীও

সঙ্গে কিছু পাই।।"
Gazi Mazharul Anowar,খাতার পাতায় লিখতে এসে,"খাতার পাতায় লিখতে এসে

চোখের পাতায় দিলে তোমার সই।

ঘুম না আসা চোখে এখন রাত্রিটারে বই।।

সেই থেকে যে মরণ হলো

বলো এখন তুমি বলো

কেমন করে মুছে দিবো

তোমার হাতের সই।।

সেই থেকে যে স্বপন কূলে

ভুলে আমার হৃদয় ভুলে।

হটাৎ করে চেয়ে দেখি

আমি আমার নয়।।"
Gazi Mazharul Anowar,এই পথে পথে আমি একা চলি,"এই পথে পথে আমি একা চলি

ভাবি নাকি মরি বাঁচি

দেখে শুনে ক্ষেপে গেছি

যা-ই মুখে আসে তাই বলি।।

মাল নিয়ে গোলমাল চিরকাল চলে

কেউ মুখে বলে না কেউ দেখে বলে

কেউ গোনে টাকা পাই

কেউ করে হাত সাফাই

আমি ভাই বেশ আছি

মাতালের মত শুধু টলি

আর যা-ই মুখে আসে তাই বলি।।

প্রেয়সী প্রেমিক খুজে বোতলে মাতাল

লাইট পোষ্ট তুমি খোজ কারে

দিনের আলোয় যে অতি সাধু লোক

মুখোশ খোলে তার এই আধারে।

মানুষের নামে যারা রাজপথে চলে

থ্রী কোর্ট অমানুষ তারাই তো বলে

আমি কিছু বলবো না, রাজপথে চলবো না

ওয়ান কোর্ট হয়ে তাই দিন রাত খুজি কানা গলি

আর যা-ই মুখে আসে তাই বলি।।"
