word,paragraph
অগ্নিপ্রশমন,"অগ্নিপ্রশমন একটি গুরুত্বপূর্ণ এবং জীবন রক্ষাকারী ব্যবস্থা। গ্রীষ্মের দাবদাহে বা অন্য কোনো কারণে যখন কোনো অগ্নিকাণ্ডের ঘটনা ঘটে, তখন অগ্নিপ্রশমন কর্মীরা জীবনের ঝুঁকি নিয়ে দ্রুত ঘটনাস্থলে ছুটে যান। তাদের প্রধান লক্ষ্য থাকে আগুনের বিস্তার রোধ করে জানমালের ক্ষতি কমানো। অগ্নিপ্রশমন কর্মীদের বিশেষ পোশাকে সজ্জিত থাকতে দেখা যায়, যা তাদেরকে আগুনের তাপ থেকে রক্ষা করে। তারা অত্যাধুনিক সরঞ্জাম ব্যবহার করে আগুন নেভানোর চেষ্টা করেন, যার মধ্যে জলের কামান, ফোম এবং রাসায়নিক স্প্রে অন্যতম। অনেক সময়, আগুন লাগা ভবনের ভেতরে আটকে পড়া মানুষদের উদ্ধার করার জন্য তাদের সাহসী পদক্ষেপ নিতে হয়। অগ্নিপ্রশমন একটি অত্যন্ত চ্যালেঞ্জিং পেশা, যেখানে শারীরিক ও মানসিক দৃঢ়তার প্রয়োজন। এই কর্মীরা শুধু আগুন নেভান না, তারা অগ্নিকাণ্ডের কারণ অনুসন্ধান করে ভবিষ্যতে এমন ঘটনা এড়ানোর জন্য সচেতনতা মূলক প্রচার চালান। জনগণের মধ্যে সচেতনতা বৃদ্ধি পেলে অগ্নিকাণ্ডের সংখ্যা কমিয়ে আনা সম্ভব, আর তাতে অগ্নিপ্রশমন কর্মীদের ঝুঁকিও কমবে। তাই, আসুন আমরা সবাই মিলে অগ্নিপ্রশমন বিভাগের কাজে সহযোগিতা করি এবং জীবন ও সম্পদ রক্ষায় এগিয়ে আসি।
"
অখনন,"শব্দ: অখনন

অখনন যেন এক ধূসর জগৎ, যেখানে সবকিছু থমকে আছে। পুরোনো দিনের কথা অখনন মনে পড়লে বুকের ভেতরটা কেমন যেন ফাঁকা হয়ে যায়। গ্রামের পাশে বয়ে যাওয়া নদীটি ছিল আমাদের শৈশবের খেলার साथी। সেই নদীতে বন্ধুদের সাথে ঘণ্টার পর ঘণ্টা সাঁতার কাটা, ডুব দেওয়া - সেসব স্মৃতি এখন কেবলই অখনন। কালের স্রোতে নদীটি শীর্ণ হয়ে গেছে, আর আমাদের জীবনেও পড়েছে পরিবর্তনের ছোঁয়া। অখনন ভাবি, সেই দিনগুলো কি আর ফিরে আসবে? শহরের যান্ত্রিক জীবনে অভ্যস্ত হয়ে গেলেও গ্রামের সেই সবুজ মাঠ, পাখির কলরব আর মায়ের হাতের রান্না - এসব কিছুর জন্য মনটা অখনন ব্যাকুল হয়ে ওঠে। অখনন ইচ্ছে করে সবকিছু ছেড়েছুড়ে সেই শান্ত, স্নিগ্ধ পরিবেশে ফিরে যাই। কিন্তু বাস্তবতা বড় কঠিন, চাইলেই তো আর সবকিছু আগের মতো হয় না। তবুও অখনন আমি সেই সোনালী দিনগুলোর স্বপ্ন দেখি, অখনন আমি বিশ্বাস করি একদিন নিশ্চয়ই সব ঠিক হয়ে যাবে। অখনন শুধু সময়ের অপেক্ষা।
"
অনুপ্রাণনা,"অনুপ্রেরণা

অনুপ্রেরণা মানুষের জীবনে এক নতুন দিগন্ত উন্মোচন করে। এটি এমন একটি শক্তি, যা মানুষকে তার স্বপ্ন পূরণের পথে এগিয়ে যেতে সাহায্য করে। আমার জীবনে অনুপ্রেরণা এসেছিল আমার মায়ের কাছ থেকে। তিনি সবসময় আমাকে বলতেন, জীবনে বড় হতে গেলে অনেক বাধা আসবে, কিন্তু কখনও হাল ছাড়া যাবে না। মায়ের সেই কথাগুলো আমাকে সবসময় অনুপ্রাণিত করে। যখন আমি কোনো কঠিন পরিস্থিতিতে পড়ি, তখন মায়ের মুখটি আমার মনে ভেসে ওঠে এবং আমি নতুন উদ্যমে কাজ শুরু করি।

আমার মনে আছে, একবার আমি পরীক্ষায় খুব খারাপ ফল করেছিলাম। আমি এতটাই ভেঙে পড়েছিলাম যে, ভেবেছিলাম আর পড়াশোনা করব না। তখন মা আমাকে অনুপ্রেরণা জুগিয়েছিলেন। তিনি আমাকে বুঝিয়েছিলেন যে, একটি খারাপ ফলই জীবনের শেষ নয়। তিনি আমাকে নতুন করে পড়াশোনা শুরু করতে উৎসাহিত করেছিলেন এবং আমার পাশে থেকে সবসময় সাহায্য করেছিলেন। মায়ের অনুপ্রেরণায় আমি আবার পড়াশোনা শুরু করি এবং ভালো ফল করি।

অনুপ্রেরণা শুধু নিজের মধ্যে সীমাবদ্ধ থাকে না, এটি অন্যদের মাঝেও ছড়িয়ে দেওয়া যায়। আমি চেষ্টা করি আমার আশেপাশের মানুষদের অনুপ্রাণিত করতে, তাদের স্বপ্ন পূরণে সাহায্য করতে। কারণ আমি বিশ্বাস করি, সম্মিলিত প্রচেষ্টায় আমরা সবাই জীবনে সফল হতে পারি। জীবনে চলার পথে অনুপ্রেরণা একটি গুরুত্বপূর্ণ ভূমিকা পালন করে, যা আমাদের সবসময় সামনের দিকে এগিয়ে যেতে সাহায্য করে। এই অনুপ্রেরণাই একদিন সাফল্যের শিখরে পৌঁছে দেয়।
"
অমিতভাষিণী,"শব্দ: অমিতভাষিণী

বর্ষার বিকেলে বারান্দায় বসে পুরোনো দিনের কথা মনে পড়ছিল। ঠিক তখনই আমার নজরে পড়লো পাশের বাড়ির নতুন ভাড়াটে সুলেখা মাসিকে। প্রথম দেখাতেই মনে হয়েছিল, মানুষটা যেন এক নীরব প্রতিচ্ছবি। এমনকি কয়েকদিন পেরিয়ে গেলেও আমি তার মুখে একটিও কথা শুনিনি। সবাই বলে, সুলেখা মাসি একজন অমিতভাষিণী নারী। তিনি খুব কম কথা বলেন, হয়তো বা নিজের জগৎ নিয়েই বেশি ব্যস্ত থাকেন। প্রথমে কৌতুহল হলেও পরে বুঝলাম, মানুষটা হয়তো ইচ্ছাকৃত ভাবেই নিজেকে গুটিয়ে রেখেছেন। তার চোখেমুখে একটা চাপা বিষাদের ছায়া লেগে আছে। একদিন সাহস করে তার সাথে কথা বলতে গিয়েছিলাম। প্রথমে ইতস্তত বোধ করলেও, ধীরে ধীরে তিনি মুখ খুললেন। জানতে পারলাম, অনেক বছর আগে এক দুর্ঘটনায় তিনি তার স্বামী ও সন্তানকে হারিয়েছেন। সেই শোক আজও তাকে তাড়া করে ফেরে। এরপর থেকে সুলেখা মাসি কথা বলা প্রায় ছেড়েই দিয়েছেন। তবে এখন, ধীরে ধীরে তিনি স্বাভাবিক জীবনে ফেরার চেষ্টা করছেন। আমি বিশ্বাস করি, একদিন তিনি নিশ্চয়ই এই শোক কাটিয়ে উঠতে পারবেন এবং আবারও প্রাণ খুলে হাসবেন।
"
অর্ডিনারি,"শব্দ: অর্ডিনারি

অর্ডিনারি বা সাধারণ জীবনযাপন করাটা হয়তো অনেকের কাছেই স্বপ্ন। আমার কাছেও তাই। খুব বেশি চাওয়া নেই, একটা সাধারণ চাকরি, ছোট একটা ঘর, আর কিছু ভালো বন্ধু - এই নিয়েই আমার অর্ডিনারি জীবন। মাঝে মাঝে মনে হয়, জীবনে অসাধারণ কিছু করার সুযোগ হয়তো হারিয়ে ফেলেছি, কিন্তু পরক্ষণেই ভাবি, ওই জটিল আর প্রতিযোগিতাপূর্ণ জীবনে শান্তি কোথায়? আমার এই অর্ডিনারি জীবন হয়তো উত্তেজনাপূর্ণ নয়, কিন্তু এখানে প্রতিদিনের সূর্যোদয় আমাকে নতুন করে বাঁচার প্রেরণা দেয়। আমি যখন সকালে ঘুম থেকে উঠি, পাখির ডাক শুনি, তখন মনে হয় জীবনটা কত সুন্দর। আমার বারান্দার ছোট্ট টবে লাগানো গাছগুলোও যেন আমার এই সাধারণ জীবনের প্রতিচ্ছবি। তারা নীরবে বেড়ে ওঠে, ফুল দেয়, আর আমাকে আনন্দ দেয়। হয়তো আমার জীবনটা অনেকের চোখে খুবই সাদামাটা, কিন্তু আমি আমার এই অর্ডিনারি জীবনকে ভালোবাসি। কারণ, এই জীবনেই আমি খুঁজে পেয়েছি সুখ আর শান্তি। আর এটাই আমার কাছে অসাধারণ।
"
অল্পতা,"শব্দ: অল্পতা

জীবনে সবসময় প্রাচুর্য থাকে না, অনেক সময় অল্পতাও গ্রাস করে। শুভ্রর জীবনেও সেই অল্পতা নেমে এসেছিল অপ্রত্যাশিতভাবে। একটা সময় তাদের সংসারে সবকিছু ছিল কানায় কানায় পূর্ণ, কিন্তু বাবার অসুস্থতার পর ধীরে ধীরে সেই প্রাচুর্য ফিকে হয়ে গেল। অভাবের তাড়নায় শুভ্র বুঝতে পারলো, জীবনের হিসাবগুলো বড়ই কঠিন। আগে যেখানে ইচ্ছে হলেই নতুন জামা কেনা যেত, এখন একটি জামা কেনার আগে দশবার ভাবতে হয়। বন্ধুদের সাথে রেস্টুরেন্টে যাওয়া এখন যেন স্বপ্নের মতো। যদিও কষ্ট হয়, তবুও শুভ্র হাল ছাড়েনি। মায়ের মুখের দিকে তাকিয়ে সে নতুন করে বাঁচার স্বপ্ন দেখে। অল্পতা হয়তো তাকে অনেক কিছু থেকে বঞ্চিত করেছে, কিন্তু শিখিয়েছে জীবনের কঠিন বাস্তবতা। শিখিয়েছে কীভাবে অল্পতে সন্তুষ্ট থাকতে হয় এবং কীভাবে কঠোর পরিশ্রমের মাধ্যমে জীবনে উন্নতি করতে হয়। এই অল্পতা তাকে শিখিয়েছে প্রতিটি ছোট জিনিসের মূল্য দিতে, শিখিয়েছে জীবনের প্রতি কৃতজ্ঞ থাকতে। শুভ্র জানে, একদিন এই অল্পতা দূর হবেই, এবং সে তার পরিবারকে আবার সুখের আলোয় ফিরিয়ে আনবে। 
"
অহিতাকাঙ্ক্ষী,"শব্দ: অহিতাকাঙ্ক্ষী

রহিম সাহেব ছিলেন গ্রামের একজন প্রভাবশালী ব্যক্তি। বাইরে থেকে দেখলে মনে হত তিনি যেন গ্রামের মানুষের উন্নতির জন্য দিনরাত পরিশ্রম করছেন, কিন্তু ভেতরে ভেতরে তিনি ছিলেন একজন কুটিল অহিতাকাঙ্ক্ষী। গ্রামের সহজ সরল মানুষগুলো তাঁর মিষ্টি কথায় ভুলতো, আর এটাই ছিল রহিম সাহেবের সুযোগ। তিনি গ্রামের কৃষকদের অল্প সুদে ঋণ দেওয়ার কথা বলে তাদের জমি বন্ধক নিতেন, তারপর নানা অজুহাতে সেই ঋণ বাড়িয়ে তাদের জমিগুলো দখল করে নিতেন। গ্রামের মানুষ প্রথমে বুঝতে না পারলেও ধীরে ধীরে তারা রহিম সাহেবের আসল রূপ দেখতে পায়।

একদিন, গ্রামের কয়েকজন যুবক একসাথে হয়ে রহিম সাহেবের এই অত্যাচারের বিরুদ্ধে রুখে দাঁড়ানোর সিদ্ধান্ত নেয়। তারা বুঝতে পারে, রহিম সাহেবের মতো অহিতাকাঙ্ক্ষী মানুষ সমাজে বিষফোঁড়ার মতো, এদের নির্মূল করা প্রয়োজন। তারা সকলে মিলেমিশে রহিম সাহেবের অপকর্মগুলো জনসম্মুখে তুলে ধরে এবং তার বিরুদ্ধে আইনি পদক্ষেপ নেয়। ধীরে ধীরে গ্রামের মানুষ ঐক্যবদ্ধ হতে শুরু করে এবং রহিম সাহেব একা হয়ে যান। অবশেষে, তার সমস্ত কুকর্মের ফলস্বরূপ তিনি সমাজ থেকে बहिष्कृत হন। গ্রামের মানুষজন মুক্তি পায় এক অহিতাকাঙ্ক্ষীর হাত থেকে।
"
অনভিযুক্ত,"অনভিযুক্ত

গ্রামের নামটি শান্তিপুর। শহরের কোলাহল থেকে দূরে, সবুজে ঘেরা এই গ্রামটিতে জীবনযাত্রা ধীর গতিতে চলে। এখানকার মানুষজন সহজ সরল এবং একে অপরের প্রতি শ্রদ্ধাশীল। শান্তিপুরের পাশ দিয়ে বয়ে যাওয়া নদীটি গ্রামের মানুষের জীবনরেখা। সেই নদীর তীরেই পুরোনো একটি বটগাছ, যা বহু বছর ধরে এই গ্রামের নীরব সাক্ষী। গ্রামের মানুষজনের মধ্যে কোনো বিবাদ হলে, গ্রামের মাতব্বররা বটগাছের নিচে বসে তার মীমাংসা করেন। আশ্চর্যজনকভাবে, আজ পর্যন্ত শান্তিপুরে কোনো বড় ধরনের অপরাধ ঘটেনি। এখানকার মানুষজন ছোটখাটো ভুলত্রুটি নিজেরাই মিটিয়ে নেয়, তাই কোনো গ্রামবাসীকে কখনও আদালতের কাঠগড়ায় দাঁড়াতে হয়নি। বলা যায়, শান্তিপুরের প্রতিটি মানুষই যেন 'অনভিযুক্ত', আইনের চোখে তারা সবাই পবিত্র। এই গ্রামের নির্মল বাতাস আর সবুজ প্রকৃতির মাঝে বাস করে তারা সুখী জীবন যাপন করে। আমি যখনই সুযোগ পাই, শহরের যান্ত্রিক জীবন থেকে মুক্তি পেতে শান্তিপুরে ছুটে আসি, এখানকার শান্তি আমাকে নতুন করে বাঁচার প্রেরণা জোগায়। আমি মনে করি, এমন একটি অনভিযুক্ত গ্রামে জন্ম নেয়া ভাগ্যের ব্যাপার।
"
অজশৃঙ্গী,"অজশৃঙ্গী লতানো গাছগুলো প্রাচীন অট্টালিকার দেয়াল বেয়ে উপরে উঠছিল। বহু বছর ধরে অযত্নে পড়ে থাকা বাড়িটির গায়ে সবুজের সমারোহ এক নতুন প্রাণের স্পন্দন এনেছে। অজশৃঙ্গীর পাতাগুলো যেন প্রাচীরের গায়ে লেগে থাকা স্মৃতির ফিসফিসানি, কত গল্প লুকিয়ে আছে তাদের ভাঁজে। একসময় এই বাড়িতে গমগম করত মানুষের কোলাহল, আজ সেখানে শুধু নিস্তব্ধতা আর অজস্র পাখির আনাগোনা। অজশৃঙ্গীর ফুলগুলো ছোট ছোট তারার মতো, রাতের অন্ধকারে সেগুলো হালকা আলো ছড়ায়, যেন পুরনো দিনের কথা স্মরণ করিয়ে দেয়। গ্রামের মানুষ বলে, এই গাছ নাকি শুভ, এর উপস্থিতিতে খারাপ শক্তি দূরে থাকে। তাই হয়তো বাড়িটি আজও দাঁড়িয়ে আছে কালের সাক্ষী হয়ে। অজশৃঙ্গীর সবুজ ডালপালাগুলো বাতাসের সাথে মৃদু শব্দ করে, যেন কোনো মায়াবী সুর ভেসে আসে। এই গাছটিকে ঘিরে কত রূপকথা প্রচলিত আছে, কেউ বলে এখানে গুপ্তধন লুকানো আছে, আবার কেউ বলে অভিশপ্ত কোনো আত্মা এর মধ্যে বন্দী। তবে দিনের শেষে অজশৃঙ্গী আপন মনে তার অস্তিত্ব জানান দেয়, প্রকৃতির এক নীরব বার্তা বাহক হয়ে। আমি প্রায়ই সন্ধ্যায় এখানে এসে বসি, অজশৃঙ্গীর শীতল ছায়া আমার মনকে শান্তি এনে দেয়। এই গাছটি যেন আমার কাছে প্রকৃতির এক আশ্চর্য উপহার।
"
অসংগতিবর্জিত,"শব্দ: অসংগতিবর্জিত

অনুচ্ছেদ:

বিজ্ঞান সবসময় অসংগতিবর্জিত যুক্তির উপর ভিত্তি করে দাঁড়িয়ে থাকে। একটি বৈজ্ঞানিক তত্ত্ব তখনই গ্রহণযোগ্যতা পায়, যখন তা পরীক্ষা-নিরীক্ষার মাধ্যমে সম্পূর্ণরূপে প্রমাণিত হয় এবং এর মধ্যে কোনো স্ববিরোধিতা বা অসংলগ্নতা খুঁজে পাওয়া না যায়। বিজ্ঞানীরা অক্লান্ত পরিশ্রম করে বিভিন্ন ঘটনার মধ্যেকার সম্পর্ক খুঁজে বের করার চেষ্টা করেন, এবং সেই সম্পর্কগুলো যেন একটি সুসংহত কাঠামোতে আবদ্ধ থাকে, সেদিকে খেয়াল রাখেন। কোনো একটি নতুন প্রস্তাবনা যদি প্রতিষ্ঠিত ধারণার সাথে সাংঘর্ষিক হয়, তবে সেটিকে আরও গভীরে গিয়ে যাচাই করা হয়। দিনের পর দিন ধরে চলা গবেষণার মূল উদ্দেশ্যই হলো একটি অসংগতিবর্জিত সিদ্ধান্তে আসা, যা বাস্তবতাকে সঠিকভাবে ব্যাখ্যা করতে সক্ষম। তাই, বিজ্ঞানের পথ সবসময় যুক্তি ও প্রমাণের উপর নির্ভরশীল, যেখানে কল্পনার স্থান সীমিত। একটি অসংগতিপূর্ণ তত্ত্ব বিজ্ঞানের অগ্রগতিকে ব্যাহত করতে পারে, তাই বিজ্ঞানীরা সবসময় ত্রুটিমুক্ত এবং নির্ভরযোগ্য ফলাফল পাওয়ার জন্য সচেষ্ট থাকেন। আধুনিক বিজ্ঞান তাই তথ্যের প্রমাণ এবং বিশ্লেষণের উপর জোর দেয়, যাতে কোনো ভুল সিদ্ধান্তের অবকাশ না থাকে। বিজ্ঞান আমাদের চারপাশের বিশ্বকে বুঝতে এবং ব্যাখ্যা করতে সাহায্য করে, এবং এই ব্যাখ্যা হতে হয় নিখুঁতভাবে অসংগতিবর্জিত।
"
অনতি-অতীত,"অনতি-অতীতের দিনগুলো আমার স্মৃতিতে আজও উজ্জ্বল হয়ে আছে। তখন আমি কলেজে পড়ি, শহরের কোলাহল থেকে দূরে, এক শান্ত গ্রামে আমাদের বাড়ি। চারপাশে সবুজের সমারোহ, পাখির কলকাকলি আর নদীর মৃদু গুঞ্জন - এই ছিল আমার নিত্যদিনের সঙ্গী। অনতি-অতীতের সেই দিনগুলোতে আমার সবচেয়ে প্রিয় কাজ ছিল বই পড়া। ঘণ্টার পর ঘণ্টা আমি ডুবে থাকতাম কল্পনার জগতে, যেখানে বাস্তবতা আর স্বপ্ন মিলেমিশে একাকার হয়ে যেত। আমাদের বাড়ির পাশে ছিল একটি পুরোনো লাইব্রেরি, যেখানে দুর্লভ সব বইয়ের সংগ্রহ ছিল। আমি প্রায় প্রতিদিনই সেখানে যেতাম, নতুন নতুন বই খুঁজে বের করতাম আর আনমনে পড়তাম। 

একদিন, লাইব্রেরিতে পুরোনো একটি ডায়েরি খুঁজে পেলাম। ডায়েরিটি ছিল একজন স্বাধীনতা সংগ্রামীর, যিনি দেশের জন্য নিজের জীবন উৎসর্গ করেছিলেন। তার লেখাগুলো আমার মনে গভীর রেখাপাত করে। আমি অনুভব করলাম, দেশের জন্য কিছু করার একটা তাগিদ আমার ভেতরেও জন্ম নিচ্ছে। অনতি-অতীতের সেই ঘটনা আমার জীবনকে নতুন পথে চালিত করে। আমি সিদ্ধান্ত নিলাম, মানুষের জন্য কাজ করব, সমাজের উন্নতিতে নিজেকে উৎসর্গ করব। সেই ডায়েরিটা যেন আমার জীবনের মোড় ঘুরিয়ে দিয়েছিল। আজ আমি যা কিছু হয়েছি, তার পেছনে অনতি-অতীতের সেই দিনগুলোর অবদান অনস্বীকার্য।
"
অলকাতিলকা,"অলকাতিলকা

বসন্তের দুপুরে অলকাতিলকা নদীর ধারে বসেছিলাম। শান্ত, স্নিগ্ধ বাতাস আমার চুলে আলতো করে খেলছিল। নদীর জল চিকচিক করছিল সূর্যের আলোয়, যেন অজস্র তারা একসঙ্গে নেমে এসেছে। দূরে, দিগন্তরেখার কাছে, পাহাড়গুলো কুয়াশার চাদরে ঢাকা, অনেকটা যেন স্বপ্নপুরীর মতো। অলকাতিলকা নামের এই নদীটি বয়ে চলেছে এঁকেবেঁকে, কত যুগ ধরে কে জানে! স্থানীয় মানুষেরা বলে, এই নদীর জল নাকি স্পর্শ করলেই মনের সব দুঃখ দূর হয়ে যায়। আমি জানি না সেটা সত্যি কিনা, তবে নদীর পাড়ে বসলে মনের ভেতরটা এক অনাবিল শান্তিতে ভরে ওঠে। আজ আমার মন খারাপ, তাই এখানে এসেছি প্রকৃতির কাছে একটু শান্তি খুঁজে নিতে। অলকাতিলকার তীরে বসে মনে হচ্ছে, জীবনের সব জটিলতা যেন ধীরে ধীরে ফিকে হয়ে আসছে। পাখিরা কিচিরমিচির শব্দে গান গাইছে, আর সেই সুর আমার মনে এক নতুন আশা জাগাচ্ছে। অলকাতিলকার এই সৌন্দর্য যেন হৃদয় দিয়ে অনুভব করার মতো, ভাষায় প্রকাশ করা কঠিন। আমি চাই, এই নদীটি সবসময় তার আপন মহিমায় বেঁচে থাকুক।
"
অশনিনিপাত,"অশনিনিপাত

গ্রামের মানুষগুলো শান্তিতেই দিন কাটাচ্ছিল। সবুজ ধানের ক্ষেত আর নদীর কলকল শব্দে জীবন ছিল পরিপূর্ণ। হঠাৎ একদিন নেমে এল অশনিনিপাত। প্রথমে একটা গুঞ্জন, তারপর ক্রমশ বাড়তে থাকা কানাঘুষা। শোনা গেল, শহরের প্রভাবশালী এক শিল্পপতি নাকি এই গ্রামের পাশ দিয়ে যাওয়া নদীর ধারে একটি বিশাল কারখানা তৈরি করতে চান।

জমির মালিকেরা প্রথমে রাজি না হলেও, পরে টাকার প্রলোভনে অনেকেই জমি বিক্রি করতে রাজি হয়ে যায়। এরপর শুরু হয় আসল তাণ্ডব। একের পর এক গাছ কাটা পড়তে শুরু করে, নদীর পাড় ভাঙা হয়, আর শ্রমিকদের চিৎকারে গ্রামের শান্ত পরিবেশ বিষাক্ত হয়ে ওঠে।

অশনিনিপাতের মতোই এই ঘটনা গ্রামের মানুষের জীবনে দুর্যোগ ডেকে আনে। যাদের জমি ছিল, তারা কিছু টাকা পেলেও, তাদের ভবিষ্যৎ অনিশ্চিত হয়ে পড়ে। যাদের জমি ছিল না, তারা হয়ে পড়ে আরও অসহায়। গ্রামের পরিবেশ দূষিত হতে শুরু করে, মাছেরা মরে যায়, আর সবুজ ক্ষেতগুলো ধূসর হতে থাকে।

এই অশনিনিপাতে গ্রামের মানুষের স্বপ্ন, শান্তি, এবং ভবিষ্যৎ—সবকিছু যেন ধূলিসাৎ হয়ে যায়। তারা বুঝতে পারে, উন্নয়নের নামে আসলে তাদের সর্বনাশ হতে চলেছে। এখন তারা ঐক্যবদ্ধ হয়ে এই ধ্বংসলীলার বিরুদ্ধে রুখে দাঁড়ানোর প্রস্তুতি নিচ্ছে। তারা জানে, তাদের লড়াই কঠিন, কিন্তু নিজেদের অস্তিত্ব রক্ষার জন্য এই লড়াইয়ে জেতা ছাড়া আর কোনো পথ নেই।
"
অধ্যাস,"অধ্যাস

ছোটবেলার স্মৃতিগুলো বড় অদ্ভুত। সবকিছু কেমন যেন একটা মায়াবী অধ্যাসের মতো লেগে থাকে। স্পষ্ট অথচ কিছুটা ঝাপসা, যেন কোনো স্বপ্ন। আমাদের গ্রামের বাড়িটা ছিল নদীর ধারে, যেখানে দিন শুরু হত পাখির কলকাকলিতে আর শেষ হত জোনাকি পোকার আলো ঝলকানিতে। সেই বাড়ির উঠোনে আমার দাদুর সাথে প্রথম লাঠি হাতে হাঁটা শেখা, কিংবা মায়ের কোলে বসে রূপকথার গল্প শোনা—আজও আমার মনের গভীরে এক রঙিন অধ্যাস তৈরি করে রেখেছে।

মনে পড়ে, বর্ষাকালে আমাদের বাড়ির চারপাশ পানিতে ভরে যেত। আমরা ভাই-বোনেরা কলাগাছের ভেলায় চড়ে সারা গ্রাম ঘুরে বেড়াতাম। সেই সময় সবকিছুই কেমন রূপকথার মতো লাগতো। গ্রামের পুকুরে ডুব দিয়ে মুক্তো খুঁজে বের করার মিথ্যা অভিনয় করতাম, আর সন্ধ্যায় সবাই একসাথে বসে মুড়ি আর গুড় দিয়ে জলখাবার খেতাম।

আজ যখন আমি শহুরে জীবনে অভ্যস্ত, তখনো সেই গ্রামের স্মৃতিগুলো আমার স্বপ্নে ফিরে আসে। আমি অনুভব করি, সেই দিনগুলো আমার জীবনের ভিত্তি স্থাপন করে দিয়েছে। সেই সরলতা, সেই শান্তি, আর সেই প্রকৃতির সান্নিধ্য—এগুলোই আমার জীবনের সবচেয়ে মূল্যবান অধ্যাস। আমি হয়তো আর কোনোদিন সেই গ্রামে ফিরে যেতে পারব না, কিন্তু সেই স্মৃতিগুলো সবসময় আমার হৃদয়ে জীবন্ত থাকবে। আমার জীবনের প্রতিটি পদক্ষেপে সেই অধ্যাসের ছোঁয়া আমাকে সঠিক পথ দেখাবে।
"
অকুলান,"শব্দ: অকুলান

গ্রামের নাম শীতলপুর। ছবির মতো সুন্দর, শান্ত একটা গ্রাম। গ্রামের পাশ দিয়ে বয়ে গেছে ছোট একটি নদী। সেই নদীর তীরেই প্রতি বছর বৈশাখ মাসে বসে বিশাল মেলা। এই মেলাকে কেন্দ্র করে সারা বছর ধরে গ্রামের মানুষ অপেক্ষা করে থাকে। কিন্তু এবছর মেলা নিয়ে দেখা দিয়েছে ঘোর অনিশ্চয়তা। কারণ একটাই, বন্যা। টানা কয়েকদিনের বৃষ্টিতে নদীর জলস্তর বিপদসীমার ওপর দিয়ে বইছে। অনেকের ঘরবাড়ি ইতিমধ্যেই জলের তলায়। চারিদিকে শুধু হাহাকার। ত্রাণের জন্য মানুষ আকুল হয়ে উঠেছে। সামান্য যে ত্রাণ আসছে, তাতে এত মানুষের <u>অকুলান</u> হয়ে যাচ্ছে। বিশেষ করে শিশু আর বৃদ্ধদের অবস্থা খুবই শোচনীয়। বিশুদ্ধ পানীয় জলের অভাবে পেটের রোগ বাড়ছে। চারিদিকে একটা চাপা আতঙ্ক বিরাজ করছে, এই বুঝি মহামারী লেগে যায়। গ্রামের মাতব্বর করিম চাচা দিনরাত চেষ্টা করছেন নিজের সাধ্যমতো দুর্গতদের পাশে দাঁড়ানোর। কিন্তু তার একার পক্ষে এত মানুষের কষ্ট দূর করা সম্ভব নয়। তিনি সরকারের কাছে সাহায্যের আবেদন জানিয়েছেন, কিন্তু এখনো পর্যন্ত কোনো সাড়া মেলেনি। এই পরিস্থিতিতে গ্রামের মানুষজন নিজেদের ভাগ্যকে ধিক্কার দেওয়া ছাড়া আর কিছুই করার নেই।
"
অনুজকল্প,"অনুচ্ছেদ:

আমার জীবনে কয়েকজন অনুজকল্প মানুষ আছে, যাদের সান্নিধ্যে আমি এক নতুন জীবনের স্পন্দন অনুভব করি। তারা রক্তের সম্পর্কে সরাসরি ভাই না হলেও, আত্মার আত্মীয়তার বন্ধনে আবদ্ধ। তাদের মধ্যে আকাশ আমার সবচেয়ে কাছের একজন। বয়সে ছোট হলেও, আকাশের বুদ্ধি এবং সংবেদনশীলতা আমাকে প্রায়ই অবাক করে দেয়। যেকোনো কঠিন পরিস্থিতিতে, আমি অকপটে তার পরামর্শ চাই, আর সেও তার সাধ্যমতো সাহায্য করতে এগিয়ে আসে। আকাশের সঙ্গে আমার সম্পর্কটা ঠিক যেন ছায়া আর আলোর মতো—কখনো সে আমার ছায়া হয়ে আগলে রাখে, আবার কখনো আমার পথের আলো হয়ে পথ দেখায়।

  কিছুদিন আগে, আমি যখন একটি জটিল Project নিয়ে হিমশিম খাচ্ছিলাম, তখন আকাশই আমাকে নতুন করে ভাবতে শিখিয়েছিল। ওর উদ্ভাবনী চিন্তাগুলো আমাকে এতটাই অনুপ্রাণিত করেছিল যে, আমি দ্বিগুণ উৎসাহে কাজটা শেষ করতে পেরেছিলাম। শুধু Project-এর ক্ষেত্রেই নয়, ব্যক্তিগত জীবনেও আমি আকাশের কাছে ঋণী। আমার খারাপ সময়ে, ও বন্ধুর মতো পাশে থেকেছে, সাহস জুগিয়েছে। আমি বিশ্বাস করি, অনুজকল্প এই ভাইয়েরা আমার জীবনের অমূল্য সম্পদ। তাদের ভালোবাসা, শ্রদ্ধা আর সহযোগিতা আমাকে সবসময় সামনের দিকে এগিয়ে যেতে সাহায্য করে। এমন অনুজকল্প সম্পর্কগুলো জীবনকে আরও সুন্দর ও অর্থবহ করে তোলে।
"
